% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
49.576	1	1	4958	7	1	14	1527	14	1527
49.577	1	1	4958	8	1	14	1527	14	1527
49.591	1	1	4960	2	1	14	1527	14	1527
49.592	1	1	4960	3	1	14	1527	14	1527
49.606	1	1	4961	7	1	14	1527	14	1527
49.607	1	1	4961	8	1	14	1527	14	1527
49.621	1	1	4963	2	1	14	1527	14	1527
49.622	1	1	4963	3	1	14	1527	14	1527
49.636	1	1	4964	7	1	14	1527	14	1527
49.637	1	1	4964	8	1	14	1527	14	1527
49.651	1	1	4966	2	1	14	1527	14	1527
49.652	1	1	4966	3	1	14	1527	14	1527
49.666	1	1	4967	7	1	14	1527	14	1527
49.667	1	1	4967	8	1	14	1527	14	1527
49.668	1	1	4967	9	1	14	1527	14	1527
49.675	1	1	4968	6	1	0	0	14	1527
49.681	1	1	4969	2	1	14	1527	14	1527
49.682	1	1	4969	3	1	14	1527	14	1527
49.696	1	1	4970	7	1	14	1527	14	1527
49.697	1	1	4970	8	1	14	1527	14	1527
49.698	1	1	4970	9	1	14	1527	14	1527
49.705	1	1	4971	6	1	0	0	14	1527
49.711	1	1	4972	2	1	14	1527	14	1527
49.712	1	1	4972	3	1	14	1527	14	1527
49.713	1	1	4972	4	1	14	1527	14	1527
49.72	1	1	4973	1	1	0	0	14	1527
49.726	1	1	4973	7	1	14	1527	14	1527
49.727	1	1	4973	8	1	14	1527	14	1527
49.728	1	1	4973	9	1	14	1527	14	1527
49.741	1	1	4975	2	1	14	1527	14	1527
49.742	1	1	4975	3	1	14	1527	14	1527
49.743	1	1	4975	4	1	14	1527	14	1527
49.75	1	1	4976	1	1	0	0	14	1527
49.756	1	1	4976	7	1	14	1527	14	1527
49.757	1	1	4976	8	1	14	1527	14	1527
49.758	1	1	4976	9	1	14	1527	14	1527
49.771	1	1	4978	2	1	14	1527	14	1527
49.772	1	1	4978	3	1	14	1527	14	1527
49.773	1	1	4978	4	1	14	1527	14	1527
49.786	1	1	4979	7	1	14	1527	14	1527
49.787	1	1	4979	8	1	14	1527	14	1527
49.788	1	1	4979	9	1	14	1527	14	1527
49.801	1	1	4981	2	1	14	1527	14	1527
49.802	1	1	4981	3	1	14	1527	14	1527
49.803	1	1	4981	4	1	14	1527	14	1527
49.816	1	1	4982	7	1	14	1527	14	1527
49.817	1	1	4982	8	1	14	1527	14	1527
49.818	1	1	4982	9	1	14	1527	14	1527
49.831	1	1	4984	2	1	14	1527	14	1527
49.832	1	1	4984	3	1	14	1527	14	1527
49.833	1	1	4984	4	1	14	1527	14	1527
49.846	1	1	4985	7	1	14	1527	14	1527
49.847	1	1	4985	8	1	14	1527	14	1527
49.848	1	1	4985	9	1	14	1527	14	1527
49.849	1	1	4985	10	1	14	1527	14	1527
49.856	1	1	4986	7	1	0	0	14	1527
49.861	1	1	4987	2	1	14	1527	14	1527
49.862	1	1	4987	3	1	14	1527	14	1527
49.863	1	1	4987	4	1	14	1527	14	1527
49.864	1	1	4987	5	1	14	1527	14	1527
49.871	1	1	4988	2	1	0	0	14	1527
49.876	1	1	4988	7	1	14	1527	14	1527
49.877	1	1	4988	8	1	14	1527	14	1527
49.878	1	1	4988	9	1	14	1527	14	1527
49.879	1	1	4988	10	1	14	1527	14	1527
49.886	1	1	4989	7	1	0	0	14	1527
49.891	1	1	4990	2	1	14	1527	14	1527
49.892	1	1	4990	3	1	14	1527	14	1527
49.893	1	1	4990	4	1	14	1527	14	1527
49.894	1	1	4990	5	1	14	1527	14	1527
49.901	1	1	4991	2	1	0	0	14	1527
49.906	1	1	4991	7	1	14	1527	14	1527
49.907	1	1	4991	8	1	14	1527	14	1527
49.908	1	1	4991	9	1	14	1527	14	1527
49.909	1	1	4991	10	1	14	1527	14	1527
49.916	1	1	4992	7	1	0	0	14	1527
49.921	1	1	4993	2	1	14	1527	14	1527
49.922	1	1	4993	3	1	14	1527	14	1527
49.923	1	1	4993	4	1	14	1527	14	1527
49.924	1	1	4993	5	1	14	1527	14	1527
49.931	1	1	4994	2	1	0	0	14	1527
49.936	1	1	4994	7	1	14	1527	14	1527
49.937	1	1	4994	8	1	14	1527	14	1527
49.951	1	1	4996	2	1	14	1527	14	1527
49.952	1	1	4996	3	1	14	1527	14	1527
49.966	1	1	4997	7	1	14	1527	14	1527
49.967	1	1	4997	8	1	14	1527	14	1527
49.981	1	1	4999	2	1	14	1527	14	1527
49.982	1	1	4999	3	1	14	1527	14	1527
49.996	1	1	5000	7	1	14	1527	14	1527
49.997	1	1	5000	8	1	14	1527	14	1527
50.011	1	1	5002	2	1	14	1527	14	1527
50.012	1	1	5002	3	1	14	1527	14	1527
50.026	1	1	5003	7	1	14	1527	14	1527
50.027	1	1	5003	8	1	14	1527	14	1527
50.028	1	1	5003	9	1	14	1527	14	1527
50.035	1	1	5004	6	1	0	0	14	1527
50.041	1	1	5005	2	1	14	1527	14	1527
50.042	1	1	5005	3	1	14	1527	14	1527
50.056	1	1	5006	7	1	14	1527	14	1527
50.057	1	1	5006	8	1	14	1527	14	1527
50.058	1	1	5006	9	1	14	1527	14	1527
50.065	1	1	5007	6	1	0	0	14	1527
50.071	1	1	5008	2	1	14	1527	14	1527
50.072	1	1	5008	3	1	14	1527	14	1527
50.073	1	1	5008	4	1	14	1527	14	1527
50.08	1	1	5009	1	1	0	0	14	1527
50.086	1	1	5009	7	1	14	1527	14	1527
50.087	1	1	5009	8	1	14	1527	14	1527
50.088	1	1	5009	9	1	14	1527	14	1527
50.101	1	1	5011	2	1	14	1527	14	1527
50.102	1	1	5011	3	1	14	1527	14	1527
50.103	1	1	5011	4	1	14	1527	14	1527
50.11	1	1	5012	1	1	0	0	14	1527
50.116	1	1	5012	7	1	14	1527	14	1527
50.117	1	1	5012	8	1	14	1527	14	1527
50.118	1	1	5012	9	1	14	1527	14	1527
50.131	1	1	5014	2	1	14	1527	14	1527
50.132	1	1	5014	3	1	14	1527	14	1527
50.133	1	1	5014	4	1	14	1527	14	1527
50.146	1	1	5015	7	1	14	1527	14	1527
50.147	1	1	5015	8	1	14	1527	14	1527
50.148	1	1	5015	9	1	14	1527	14	1527
50.161	1	1	5017	2	1	14	1527	14	1527
50.162	1	1	5017	3	1	14	1527	14	1527
50.163	1	1	5017	4	1	14	1527	14	1527
50.176	1	1	5018	7	1	14	1527	14	1527
50.177	1	1	5018	8	1	14	1527	14	1527
50.178	1	1	5018	9	1	14	1527	14	1527
50.191	1	1	5020	2	1	14	1527	14	1527
50.192	1	1	5020	3	1	14	1527	14	1527
50.193	1	1	5020	4	1	14	1527	14	1527
50.206	1	1	5021	7	1	14	1527	14	1527
50.207	1	1	5021	8	1	14	1527	14	1527
50.208	1	1	5021	9	1	14	1527	14	1527
50.209	1	1	5021	10	1	14	1527	14	1527
50.216	1	1	5022	7	1	0	0	14	1527
50.221	1	1	5023	2	1	14	1527	14	1527
50.222	1	1	5023	3	1	14	1527	14	1527
50.223	1	1	5023	4	1	14	1527	14	1527
50.224	1	1	5023	5	1	14	1527	14	1527
50.231	1	1	5024	2	1	0	0	14	1527
50.236	1	1	5024	7	1	14	1527	14	1527
50.237	1	1	5024	8	1	14	1527	14	1527
50.238	1	1	5024	9	1	14	1527	14	1527
50.239	1	1	5024	10	1	14	1527	14	1527
50.246	1	1	5025	7	1	0	0	14	1527
50.251	1	1	5026	2	1	14	1527	14	1527
50.252	1	1	5026	3	1	14	1527	14	1527
50.253	1	1	5026	4	1	14	1527	14	1527
50.254	1	1	5026	5	1	14	1527	14	1527
50.261	1	1	5027	2	1	0	0	14	1527
50.266	1	1	5027	7	1	14	1527	14	1527
50.267	1	1	5027	8	1	14	1527	14	1527
50.268	1	1	5027	9	1	14	1527	14	1527
50.269	1	1	5027	10	1	14	1527	14	1527
50.276	1	1	5028	7	1	0	0	14	1527
50.281	1	1	5029	2	1	14	1527	14	1527
50.282	1	1	5029	3	1	14	1527	14	1527
50.283	1	1	5029	4	1	14	1527	14	1527
50.284	1	1	5029	5	1	14	1527	14	1527
50.291	1	1	5030	2	1	0	0	14	1527
50.296	1	1	5030	7	1	14	1527	14	1527
50.297	1	1	5030	8	1	14	1527	14	1527
50.311	1	1	5032	2	1	14	1527	14	1527
50.312	1	1	5032	3	1	14	1527	14	1527
50.326	1	1	5033	7	1	14	1527	14	1527
50.327	1	1	5033	8	1	14	1527	14	1527
50.341	1	1	5035	2	1	14	1527	14	1527
50.342	1	1	5035	3	1	14	1527	14	1527
50.356	1	1	5036	7	1	14	1527	14	1527
50.357	1	1	5036	8	1	14	1527	14	1527
50.371	1	1	5038	2	1	14	1527	14	1527
50.372	1	1	5038	3	1	14	1527	14	1527
50.386	1	1	5039	7	1	14	1527	14	1527
50.387	1	1	5039	8	1	14	1527	14	1527
50.388	1	1	5039	9	1	14	1527	14	1527
50.395	1	1	5040	6	1	0	0	14	1527
50.401	1	1	5041	2	1	14	1527	14	1527
50.402	1	1	5041	3	1	14	1527	14	1527
50.416	1	1	5042	7	1	14	1527	14	1527
50.417	1	1	5042	8	1	14	1527	14	1527
50.418	1	1	5042	9	1	14	1527	14	1527
50.425	1	1	5043	6	1	0	0	14	1527
50.431	1	1	5044	2	1	14	1527	14	1527
50.432	1	1	5044	3	1	14	1527	14	1527
50.433	1	1	5044	4	1	14	1527	14	1527
50.44	1	1	5045	1	1	0	0	14	1527
50.446	1	1	5045	7	1	14	1527	14	1527
50.447	1	1	5045	8	1	14	1527	14	1527
50.448	1	1	5045	9	1	14	1527	14	1527
50.461	1	1	5047	2	1	14	1527	14	1527
50.462	1	1	5047	3	1	14	1527	14	1527
50.463	1	1	5047	4	1	14	1527	14	1527
50.47	1	1	5048	1	1	0	0	14	1527
50.476	1	1	5048	7	1	14	1527	14	1527
50.477	1	1	5048	8	1	14	1527	14	1527
50.478	1	1	5048	9	1	14	1527	14	1527
50.491	1	1	5050	2	1	14	1527	14	1527
50.492	1	1	5050	3	1	14	1527	14	1527
50.493	1	1	5050	4	1	14	1527	14	1527
50.506	1	1	5051	7	1	14	1527	14	1527
50.507	1	1	5051	8	1	14	1527	14	1527
50.508	1	1	5051	9	1	14	1527	14	1527
50.521	1	1	5053	2	1	14	1527	14	1527
50.522	1	1	5053	3	1	14	1527	14	1527
50.523	1	1	5053	4	1	14	1527	14	1527
50.536	1	1	5054	7	1	14	1527	14	1527
50.537	1	1	5054	8	1	14	1527	14	1527
50.538	1	1	5054	9	1	14	1527	14	1527
50.551	1	1	5056	2	1	14	1527	14	1527
50.552	1	1	5056	3	1	14	1527	14	1527
50.553	1	1	5056	4	1	14	1527	14	1527
50.566	1	1	5057	7	1	14	1527	14	1527
50.567	1	1	5057	8	1	14	1527	14	1527
50.568	1	1	5057	9	1	14	1527	14	1527
50.569	1	1	5057	10	1	14	1527	14	1527
50.576	1	1	5058	7	1	0	0	14	1527
50.581	1	1	5059	2	1	14	1527	14	1527
50.582	1	1	5059	3	1	14	1527	14	1527
50.583	1	1	5059	4	1	14	1527	14	1527
50.584	1	1	5059	5	1	14	1527	14	1527
50.591	1	1	5060	2	1	0	0	14	1527
50.596	1	1	5060	7	1	14	1527	14	1527
50.597	1	1	5060	8	1	14	1527	14	1527
50.598	1	1	5060	9	1	14	1527	14	1527
50.599	1	1	5060	10	1	14	1527	14	1527
50.606	1	1	5061	7	1	0	0	14	1527
50.611	1	1	5062	2	1	14	1527	14	1527
50.612	1	1	5062	3	1	14	1527	14	1527
50.613	1	1	5062	4	1	14	1527	14	1527
50.614	1	1	5062	5	1	14	1527	14	1527
50.621	1	1	5063	2	1	0	0	14	1527
50.626	1	1	5063	7	1	14	1527	14	1527
50.627	1	1	5063	8	1	14	1527	14	1527
50.628	1	1	5063	9	1	14	1527	14	1527
50.629	1	1	5063	10	1	14	1527	14	1527
50.636	1	1	5064	7	1	0	0	14	1527
50.641	1	1	5065	2	1	14	1527	14	1527
50.642	1	1	5065	3	1	14	1527	14	1527
50.643	1	1	5065	4	1	14	1527	14	1527
50.644	1	1	5065	5	1	14	1527	14	1527
50.651	1	1	5066	2	1	0	0	14	1527
50.656	1	1	5066	7	1	14	1527	14	1527
50.657	1	1	5066	8	1	14	1527	14	1527
50.671	1	1	5068	2	1	14	1527	14	1527
50.672	1	1	5068	3	1	14	1527	14	1527
50.686	1	1	5069	7	1	14	1527	14	1527
50.687	1	1	5069	8	1	14	1527	14	1527
50.701	1	1	5071	2	1	14	1527	14	1527
50.702	1	1	5071	3	1	14	1527	14	1527
50.716	1	1	5072	7	1	14	1527	14	1527
50.717	1	1	5072	8	1	14	1527	14	1527
50.731	1	1	5074	2	1	14	1527	14	1527
50.732	1	1	5074	3	1	14	1527	14	1527
50.746	1	1	5075	7	1	14	1527	14	1527
50.747	1	1	5075	8	1	14	1527	14	1527
50.748	1	1	5075	9	1	14	1527	14	1527
50.755	1	1	5076	6	1	0	0	14	1527
50.761	1	1	5077	2	1	14	1527	14	1527
50.762	1	1	5077	3	1	14	1527	14	1527
50.776	1	1	5078	7	1	14	1527	14	1527
50.777	1	1	5078	8	1	14	1527	14	1527
50.778	1	1	5078	9	1	14	1527	14	1527
50.785	1	1	5079	6	1	0	0	14	1527
50.791	1	1	5080	2	1	14	1527	14	1527
50.792	1	1	5080	3	1	14	1527	14	1527
50.793	1	1	5080	4	1	14	1527	14	1527
50.8	1	1	5081	1	1	0	0	14	1527
50.806	1	1	5081	7	1	14	1527	14	1527
50.807	1	1	5081	8	1	14	1527	14	1527
50.808	1	1	5081	9	1	14	1527	14	1527
50.821	1	1	5083	2	1	14	1527	14	1527
50.822	1	1	5083	3	1	14	1527	14	1527
50.823	1	1	5083	4	1	14	1527	14	1527
50.83	1	1	5084	1	1	0	0	14	1527
50.836	1	1	5084	7	1	14	1527	14	1527
50.837	1	1	5084	8	1	14	1527	14	1527
50.838	1	1	5084	9	1	14	1527	14	1527
50.851	1	1	5086	2	1	14	1527	14	1527
50.852	1	1	5086	3	1	14	1527	14	1527
50.853	1	1	5086	4	1	14	1527	14	1527
50.866	1	1	5087	7	1	14	1527	14	1527
50.867	1	1	5087	8	1	14	1527	14	1527
50.868	1	1	5087	9	1	14	1527	14	1527
50.881	1	1	5089	2	1	14	1527	14	1527
50.882	1	1	5089	3	1	14	1527	14	1527
50.883	1	1	5089	4	1	14	1527	14	1527
50.896	1	1	5090	7	1	14	1527	14	1527
50.897	1	1	5090	8	1	14	1527	14	1527
50.898	1	1	5090	9	1	14	1527	14	1527
50.911	1	1	5092	2	1	14	1527	14	1527
50.912	1	1	5092	3	1	14	1527	14	1527
50.913	1	1	5092	4	1	14	1527	14	1527
50.926	1	1	5093	7	1	14	1527	14	1527
50.927	1	1	5093	8	1	14	1527	14	1527
50.928	1	1	5093	9	1	14	1527	14	1527
50.929	1	1	5093	10	1	14	1527	14	1527
50.936	1	1	5094	7	1	0	0	14	1527
50.941	1	1	5095	2	1	14	1527	14	1527
50.942	1	1	5095	3	1	14	1527	14	1527
50.943	1	1	5095	4	1	14	1527	14	1527
50.944	1	1	5095	5	1	14	1527	14	1527
50.951	1	1	5096	2	1	0	0	14	1527
50.956	1	1	5096	7	1	14	1527	14	1527
50.957	1	1	5096	8	1	14	1527	14	1527
50.958	1	1	5096	9	1	14	1527	14	1527
50.959	1	1	5096	10	1	14	1527	14	1527
50.966	1	1	5097	7	1	0	0	14	1527
50.971	1	1	5098	2	1	14	1527	14	1527
50.972	1	1	5098	3	1	14	1527	14	1527
50.973	1	1	5098	4	1	14	1527	14	1527
50.974	1	1	5098	5	1	14	1527	14	1527
50.981	1	1	5099	2	1	0	0	14	1527
50.986	1	1	5099	7	1	14	1527	14	1527
50.987	1	1	5099	8	1	14	1527	14	1527
50.988	1	1	5099	9	1	14	1527	14	1527
50.989	1	1	5099	10	1	14	1527	14	1527
50.996	1	1	5100	7	1	0	0	14	1527
51.001	1	1	5101	2	1	14	1527	14	1527
51.002	1	1	5101	3	1	14	1527	14	1527
51.003	1	1	5101	4	1	14	1527	14	1527
51.004	1	1	5101	5	1	14	1527	14	1527
51.011	1	1	5102	2	1	0	0	14	1527
51.016	1	1	5102	7	1	14	1527	14	1527
51.017	1	1	5102	8	1	14	1527	14	1527
51.031	1	1	5104	2	1	14	1527	14	1527
51.032	1	1	5104	3	1	14	1527	14	1527
51.046	1	1	5105	7	1	14	1527	14	1527
51.047	1	1	5105	8	1	14	1527	14	1527
51.061	1	1	5107	2	1	14	1527	14	1527
51.062	1	1	5107	3	1	14	1527	14	1527
51.076	1	1	5108	7	1	14	1527	14	1527
51.077	1	1	5108	8	1	14	1527	14	1527
51.091	1	1	5110	2	1	14	1527	14	1527
51.092	1	1	5110	3	1	14	1527	14	1527
51.106	1	1	5111	7	1	14	1527	14	1527
51.107	1	1	5111	8	1	14	1527	14	1527
51.108	1	1	5111	9	1	14	1527	14	1527
51.115	1	1	5112	6	1	0	0	14	1527
51.121	1	1	5113	2	1	14	1527	14	1527
51.122	1	1	5113	3	1	14	1527	14	1527
51.136	1	1	5114	7	1	14	1527	14	1527
51.137	1	1	5114	8	1	14	1527	14	1527
51.138	1	1	5114	9	1	14	1527	14	1527
51.145	1	1	5115	6	1	0	0	14	1527
51.151	1	1	5116	2	1	14	1527	14	1527
51.152	1	1	5116	3	1	14	1527	14	1527
51.153	1	1	5116	4	1	14	1527	14	1527
51.16	1	1	5117	1	1	0	0	14	1527
51.166	1	1	5117	7	1	14	1527	14	1527
51.167	1	1	5117	8	1	14	1527	14	1527
51.168	1	1	5117	9	1	14	1527	14	1527
51.181	1	1	5119	2	1	14	1527	14	1527
51.182	1	1	5119	3	1	14	1527	14	1527
51.183	1	1	5119	4	1	14	1527	14	1527
51.19	1	1	5120	1	1	0	0	14	1527
51.196	1	1	5120	7	1	14	1527	14	1527
51.197	1	1	5120	8	1	14	1527	14	1527
51.198	1	1	5120	9	1	14	1527	14	1527
51.211	1	1	5122	2	1	14	1527	14	1527
51.212	1	1	5122	3	1	14	1527	14	1527
51.213	1	1	5122	4	1	14	1527	14	1527
51.226	1	1	5123	7	1	14	1527	14	1527
51.227	1	1	5123	8	1	14	1527	14	1527
51.228	1	1	5123	9	1	14	1527	14	1527
51.241	1	1	5125	2	1	14	1527	14	1527
51.242	1	1	5125	3	1	14	1527	14	1527
51.243	1	1	5125	4	1	14	1527	14	1527
51.256	1	1	5126	7	1	14	1527	14	1527
51.257	1	1	5126	8	1	14	1527	14	1527
51.258	1	1	5126	9	1	14	1527	14	1527
51.271	1	1	5128	2	1	14	1527	14	1527
51.272	1	1	5128	3	1	14	1527	14	1527
51.273	1	1	5128	4	1	14	1527	14	1527
51.286	1	1	5129	7	1	14	1527	14	1527
51.287	1	1	5129	8	1	14	1527	14	1527
51.288	1	1	5129	9	1	14	1527	14	1527
51.289	1	1	5129	10	1	14	1527	14	1527
51.296	1	1	5130	7	1	0	0	14	1527
51.301	1	1	5131	2	1	14	1527	14	1527
51.302	1	1	5131	3	1	14	1527	14	1527
51.303	1	1	5131	4	1	14	1527	14	1527
51.304	1	1	5131	5	1	14	1527	14	1527
51.311	1	1	5132	2	1	0	0	14	1527
51.316	1	1	5132	7	1	14	1527	14	1527
51.317	1	1	5132	8	1	14	1527	14	1527
51.318	1	1	5132	9	1	14	1527	14	1527
51.319	1	1	5132	10	1	14	1527	14	1527
51.326	1	1	5133	7	1	0	0	14	1527
51.331	1	1	5134	2	1	14	1527	14	1527
51.332	1	1	5134	3	1	14	1527	14	1527
51.333	1	1	5134	4	1	14	1527	14	1527
51.334	1	1	5134	5	1	14	1527	14	1527
51.341	1	1	5135	2	1	0	0	14	1527
51.346	1	1	5135	7	1	14	1527	14	1527
51.347	1	1	5135	8	1	14	1527	14	1527
51.348	1	1	5135	9	1	14	1527	14	1527
51.349	1	1	5135	10	1	14	1527	14	1527
51.356	1	1	5136	7	1	0	0	14	1527
51.361	1	1	5137	2	1	14	1527	14	1527
51.362	1	1	5137	3	1	14	1527	14	1527
51.363	1	1	5137	4	1	14	1527	14	1527
51.364	1	1	5137	5	1	14	1527	14	1527
51.371	1	1	5138	2	1	0	0	14	1527
51.376	1	1	5138	7	1	14	1527	14	1527
51.377	1	1	5138	8	1	14	1527	14	1527
51.391	1	1	5140	2	1	14	1527	14	1527
51.392	1	1	5140	3	1	14	1527	14	1527
51.406	1	1	5141	7	1	14	1527	14	1527
51.407	1	1	5141	8	1	14	1527	14	1527
51.421	1	1	5143	2	1	14	1527	14	1527
51.422	1	1	5143	3	1	14	1527	14	1527
51.436	1	1	5144	7	1	14	1527	14	1527
51.437	1	1	5144	8	1	14	1527	14	1527
51.451	1	1	5146	2	1	14	1527	14	1527
51.452	1	1	5146	3	1	14	1527	14	1527
51.466	1	1	5147	7	1	14	1527	14	1527
51.467	1	1	5147	8	1	14	1527	14	1527
51.468	1	1	5147	9	1	14	1527	14	1527
51.475	1	1	5148	6	1	0	0	14	1527
51.481	1	1	5149	2	1	14	1527	14	1527
51.482	1	1	5149	3	1	14	1527	14	1527
51.496	1	1	5150	7	1	14	1527	14	1527
51.497	1	1	5150	8	1	14	1527	14	1527
51.498	1	1	5150	9	1	14	1527	14	1527
51.505	1	1	5151	6	1	0	0	14	1527
51.511	1	1	5152	2	1	14	1527	14	1527
51.512	1	1	5152	3	1	14	1527	14	1527
51.513	1	1	5152	4	1	14	1527	14	1527
51.52	1	1	5153	1	1	0	0	14	1527
51.526	1	1	5153	7	1	14	1527	14	1527
51.527	1	1	5153	8	1	14	1527	14	1527
51.528	1	1	5153	9	1	14	1527	14	1527
51.541	1	1	5155	2	1	14	1527	14	1527
51.542	1	1	5155	3	1	14	1527	14	1527
51.543	1	1	5155	4	1	14	1527	14	1527
51.55	1	1	5156	1	1	0	0	14	1527
51.556	1	1	5156	7	1	14	1527	14	1527
51.557	1	1	5156	8	1	14	1527	14	1527
51.558	1	1	5156	9	1	14	1527	14	1527
51.571	1	1	5158	2	1	14	1527	14	1527
51.572	1	1	5158	3	1	14	1527	14	1527
51.573	1	1	5158	4	1	14	1527	14	1527
51.586	1	1	5159	7	1	14	1527	14	1527
51.587	1	1	5159	8	1	14	1527	14	1527
51.588	1	1	5159	9	1	14	1527	14	1527
51.601	1	1	5161	2	1	14	1527	14	1527
51.602	1	1	5161	3	1	14	1527	14	1527
51.603	1	1	5161	4	1	14	1527	14	1527
51.616	1	1	5162	7	1	14	1527	14	1527
51.617	1	1	5162	8	1	14	1527	14	1527
51.618	1	1	5162	9	1	14	1527	14	1527
51.631	1	1	5164	2	1	14	1527	14	1527
51.632	1	1	5164	3	1	14	1527	14	1527
51.633	1	1	5164	4	1	14	1527	14	1527
51.646	1	1	5165	7	1	14	1527	14	1527
51.647	1	1	5165	8	1	14	1527	14	1527
51.648	1	1	5165	9	1	14	1527	14	1527
51.649	1	1	5165	10	1	14	1527	14	1527
51.656	1	1	5166	7	1	0	0	14	1527
51.661	1	1	5167	2	1	14	1527	14	1527
51.662	1	1	5167	3	1	14	1527	14	1527
51.663	1	1	5167	4	1	14	1527	14	1527
51.664	1	1	5167	5	1	14	1527	14	1527
51.671	1	1	5168	2	1	0	0	14	1527
51.676	1	1	5168	7	1	14	1527	14	1527
51.677	1	1	5168	8	1	14	1527	14	1527
51.678	1	1	5168	9	1	14	1527	14	1527
51.679	1	1	5168	10	1	14	1527	14	1527
51.686	1	1	5169	7	1	0	0	14	1527
51.691	1	1	5170	2	1	14	1527	14	1527
51.692	1	1	5170	3	1	14	1527	14	1527
51.693	1	1	5170	4	1	14	1527	14	1527
51.694	1	1	5170	5	1	14	1527	14	1527
51.701	1	1	5171	2	1	0	0	14	1527
51.706	1	1	5171	7	1	14	1527	14	1527
51.707	1	1	5171	8	1	14	1527	14	1527
51.708	1	1	5171	9	1	14	1527	14	1527
51.709	1	1	5171	10	1	14	1527	14	1527
51.716	1	1	5172	7	1	0	0	14	1527
51.721	1	1	5173	2	1	14	1527	14	1527
51.722	1	1	5173	3	1	14	1527	14	1527
51.723	1	1	5173	4	1	14	1527	14	1527
51.724	1	1	5173	5	1	14	1527	14	1527
51.731	1	1	5174	2	1	0	0	14	1527
51.736	1	1	5174	7	1	14	1527	14	1527
51.737	1	1	5174	8	1	14	1527	14	1527
51.751	1	1	5176	2	1	14	1527	14	1527
51.752	1	1	5176	3	1	14	1527	14	1527
51.766	1	1	5177	7	1	14	1527	14	1527
51.767	1	1	5177	8	1	14	1527	14	1527
51.781	1	1	5179	2	1	14	1527	14	1527
51.782	1	1	5179	3	1	14	1527	14	1527
51.796	1	1	5180	7	1	14	1527	14	1527
51.797	1	1	5180	8	1	14	1527	14	1527
51.811	1	1	5182	2	1	14	1527	14	1527
51.812	1	1	5182	3	1	14	1527	14	1527
51.826	1	1	5183	7	1	14	1527	14	1527
51.827	1	1	5183	8	1	14	1527	14	1527
51.828	1	1	5183	9	1	14	1527	14	1527
51.835	1	1	5184	6	1	0	0	14	1527
51.841	1	1	5185	2	1	14	1527	14	1527
51.842	1	1	5185	3	1	14	1527	14	1527
51.856	1	1	5186	7	1	14	1527	14	1527
51.857	1	1	5186	8	1	14	1527	14	1527
51.858	1	1	5186	9	1	14	1527	14	1527
51.865	1	1	5187	6	1	0	0	14	1527
51.871	1	1	5188	2	1	14	1527	14	1527
51.872	1	1	5188	3	1	14	1527	14	1527
51.873	1	1	5188	4	1	14	1527	14	1527
51.88	1	1	5189	1	1	0	0	14	1527
51.886	1	1	5189	7	1	14	1527	14	1527
51.887	1	1	5189	8	1	14	1527	14	1527
51.888	1	1	5189	9	1	14	1527	14	1527
51.901	1	1	5191	2	1	14	1527	14	1527
51.902	1	1	5191	3	1	14	1527	14	1527
51.903	1	1	5191	4	1	14	1527	14	1527
51.91	1	1	5192	1	1	0	0	14	1527
51.916	1	1	5192	7	1	14	1527	14	1527
51.917	1	1	5192	8	1	14	1527	14	1527
51.918	1	1	5192	9	1	14	1527	14	1527
51.931	1	1	5194	2	1	14	1527	14	1527
51.932	1	1	5194	3	1	14	1527	14	1527
51.933	1	1	5194	4	1	14	1527	14	1527
51.946	1	1	5195	7	1	14	1527	14	1527
51.947	1	1	5195	8	1	14	1527	14	1527
51.948	1	1	5195	9	1	14	1527	14	1527
51.961	1	1	5197	2	1	14	1527	14	1527
51.962	1	1	5197	3	1	14	1527	14	1527
51.963	1	1	5197	4	1	14	1527	14	1527
51.976	1	1	5198	7	1	14	1527	14	1527
51.977	1	1	5198	8	1	14	1527	14	1527
51.978	1	1	5198	9	1	14	1527	14	1527
51.991	1	1	5200	2	1	14	1527	14	1527
51.992	1	1	5200	3	1	14	1527	14	1527
51.993	1	1	5200	4	1	14	1527	14	1527
52.006	1	1	5201	7	1	14	1527	14	1527
52.007	1	1	5201	8	1	14	1527	14	1527
52.008	1	1	5201	9	1	14	1527	14	1527
52.009	1	1	5201	10	1	14	1527	14	1527
52.016	1	1	5202	7	1	0	0	14	1527
52.021	1	1	5203	2	1	14	1527	14	1527
52.022	1	1	5203	3	1	14	1527	14	1527
52.023	1	1	5203	4	1	14	1527	14	1527
52.024	1	1	5203	5	1	14	1527	14	1527
52.031	1	1	5204	2	1	0	0	14	1527
52.036	1	1	5204	7	1	14	1527	14	1527
52.037	1	1	5204	8	1	14	1527	14	1527
52.038	1	1	5204	9	1	14	1527	14	1527
52.039	1	1	5204	10	1	14	1527	14	1527
52.046	1	1	5205	7	1	0	0	14	1527
52.051	1	1	5206	2	1	14	1527	14	1527
52.052	1	1	5206	3	1	14	1527	14	1527
52.053	1	1	5206	4	1	14	1527	14	1527
52.054	1	1	5206	5	1	14	1527	14	1527
52.061	1	1	5207	2	1	0	0	14	1527
52.066	1	1	5207	7	1	14	1527	14	1527
52.067	1	1	5207	8	1	14	1527	14	1527
52.068	1	1	5207	9	1	14	1527	14	1527
